id_venta,fecha,id_cliente,id_producto,id_sucursal,cantidad,precio_unitario,descuento,costo_unitario,ingreso,costo,margen
12375,2025-10-30,C0617,P015,S03,4,1368.0,0.05,870.0,5472.0,3480.0,1992.0
11326,2025-10-30,C0560,P008,S04,2,1050.0,0.0,682.0,2100.0,1364.0,736.0
9448,2025-10-30,C0471,P005,S04,1,1081.4,0.15,1178.0,1081.4,1178.0,-96.6
9447,2025-10-30,C0471,P034,S04,4,840.0,0.0,540.0,3360.0,2160.0,1200.0
945,2025-10-30,C0051,P033,S03,8,7900.0,0.0,4926.0,63200.0,39408.0,23792.0
9446,2025-10-30,C0471,P026,S04,3,1390.0,0.0,855.0,4170.0,2565.0,1605.0
6188,2025-10-30,C0316,P009,S02,5,663.71,0.15,723.0,3318.55,3615.0,-296.45
7848,2025-10-30,C0397,P013,S05,5,2160.0,0.0,1355.0,10800.0,6775.0,4025.0
12374,2025-10-30,C0617,P006,S03,1,1110.0,0.0,761.0,1110.0,761.0,349.0
13440,2025-10-31,C0665,P033,S03,3,7900.0,0.0,4926.0,23700.0,14778.0,8922.0
13439,2025-10-31,C0665,P008,S03,5,1050.0,0.0,682.0,5250.0,3410.0,1840.0
2000,2025-10-31,C0109,P022,S03,5,2060.0,0.0,1410.0,10300.0,7050.0,3250.0
2001,2025-10-31,C0109,P030,S03,3,1080.0,0.0,781.0,3240.0,2343.0,897.0
2002,2025-10-31,C0109,P028,S03,2,360.0,0.0,222.0,720.0,444.0,276.0
552,2025-10-31,C0033,P018,S05,5,1406.0,0.05,1121.0,7030.0,5605.0,1425.0
6294,2025-10-31,C0319,P022,S04,4,1957.0,0.05,1410.0,7828.0,5640.0,2188.0
1572,2025-10-31,C0085,P015,S05,22,1368.0,0.05,870.0,30096.0,19140.0,10956.0
295,2025-10-31,C0022,P026,S03,7,1390.0,0.0,855.0,9730.0,5985.0,3745.0
6295,2025-10-31,C0319,P005,S04,3,1017.79,0.2,1178.0,3053.37,3534.0,-480.63
8694,2025-10-31,C0440,P011,S05,1,410.0,0.0,319.0,410.0,319.0,91.0
8695,2025-10-31,C0440,P037,S05,1,4310.0,0.0,3280.0,4310.0,3280.0,1030.0
296,2025-10-31,C0022,P013,S03,3,2160.0,0.0,1355.0,6480.0,4065.0,2415.0
553,2025-10-31,C0033,P013,S05,2,2160.0,0.0,1355.0,4320.0,2710.0,1610.0
15002,2025-11-01,C0762,P016,S03,16,1920.0,0.0,1436.0,30720.0,22976.0,7744.0
7764,2025-11-01,C0387,P020,S05,3,2310.61,0.15,2517.0,6931.83,7551.0,-619.17
7407,2025-11-01,C0370,P005,S02,4,1145.02,0.1,1178.0,4580.08,4712.0,-131.92
7406,2025-11-01,C0370,P015,S02,2,1440.0,0.0,870.0,2880.0,1740.0,1140.0
6372,2025-11-01,C0323,P034,S05,3,840.0,0.0,540.0,2520.0,1620.0,900.0
14756,2025-11-01,C0745,P015,S04,4,1440.0,0.0,870.0,5760.0,3480.0,2280.0
15003,2025-11-01,C0762,P017,S03,18,1305.72,0.25,1612.0,23502.96,29016.0,-5513.04
8643,2025-11-01,C0437,P020,S03,5,2038.77,0.25,2517.0,10193.85,12585.0,-2391.15
4209,2025-11-01,C0217,P001,S03,5,1368.0,0.05,996.0,6840.0,4980.0,1860.0
10304,2025-11-02,C0514,P031,S05,2,2390.0,0.0,1817.0,4780.0,3634.0,1146.0
11556,2025-11-02,C0570,P018,S04,1,1480.0,0.0,1121.0,1480.0,1121.0,359.0
11557,2025-11-02,C0570,P008,S04,1,1050.0,0.0,682.0,1050.0,682.0,368.0
2346,2025-11-02,C0120,P008,S03,8,1050.0,0.0,682.0,8400.0,5456.0,2944.0
7656,2025-11-02,C0382,P012,S04,13,1490.0,0.0,920.0,19370.0,11960.0,7410.0
7657,2025-11-02,C0382,P035,S04,15,4950.0,0.0,3093.0,74250.0,46395.0,27855.0
8684,2025-11-02,C0439,P002,S03,3,1080.0,0.0,689.0,3240.0,2067.0,1173.0
8686,2025-11-02,C0439,P031,S03,3,2390.0,0.0,1817.0,7170.0,5451.0,1719.0
10305,2025-11-02,C0514,P019,S05,3,4075.5,0.05,2704.0,12226.5,8112.0,4114.5
441,2025-11-02,C0029,P030,S05,2,972.0,0.1,781.0,1944.0,1562.0,382.0
10303,2025-11-02,C0514,P007,S05,3,1420.0,0.0,850.0,4260.0,2550.0,1710.0
8685,2025-11-02,C0439,P006,S03,2,1110.0,0.0,761.0,2220.0,1522.0,698.0
15120,2025-11-02,C0765,P025,S03,20,500.0,0.0,320.0,10000.0,6400.0,3600.0
6050,2025-11-02,C0311,P030,S03,2,1080.0,0.0,781.0,2160.0,1562.0,598.0
10554,2025-11-02,C0524,P020,S02,4,2310.61,0.15,2517.0,9242.44,10068.0,-825.56
7966,2025-11-02,C0400,P007,S03,23,1420.0,0.0,850.0,32660.0,19550.0,13110.0
12823,2025-11-02,C0639,P003,S03,16,1251.0,0.1,1072.0,20016.0,17152.0,2864.0
15121,2025-11-02,C0765,P008,S03,20,1050.0,0.0,682.0,21000.0,13640.0,7360.0
12822,2025-11-02,C0639,P030,S03,21,1080.0,0.0,781.0,22680.0,16401.0,6279.0
1667,2025-11-02,C0089,P008,S03,4,1050.0,0.0,682.0,4200.0,2728.0,1472.0
2348,2025-11-02,C0120,P012,S03,15,1490.0,0.0,920.0,22350.0,13800.0,8550.0
6048,2025-11-02,C0311,P026,S03,6,1390.0,0.0,855.0,8340.0,5130.0,3210.0
9832,2025-11-02,C0493,P012,S03,2,1490.0,0.0,920.0,2980.0,1840.0,1140.0
2347,2025-11-02,C0120,P001,S03,7,1440.0,0.0,996.0,10080.0,6972.0,3108.0
9831,2025-11-02,C0493,P011,S03,1,410.0,0.0,319.0,410.0,319.0,91.0
6049,2025-11-02,C0311,P018,S03,6,1406.0,0.05,1121.0,8436.0,6726.0,1710.0
2671,2025-11-02,C0138,P011,S04,1,410.0,0.0,319.0,410.0,319.0,91.0
15122,2025-11-02,C0765,P011,S03,24,410.0,0.0,319.0,9840.0,7656.0,2184.0
8037,2025-11-02,C0407,P006,S05,2,1110.0,0.0,761.0,2220.0,1522.0,698.0
12994,2025-11-03,C0641,P022,S04,1,2060.0,0.0,1410.0,2060.0,1410.0,650.0
12006,2025-11-03,C0597,P011,S05,3,410.0,0.0,319.0,1230.0,957.0,273.0
12005,2025-11-03,C0597,P027,S05,3,750.0,0.0,477.0,2250.0,1431.0,819.0
13016,2025-11-03,C0641,P025,S04,3,500.0,0.0,320.0,1500.0,960.0,540.0
13015,2025-11-03,C0641,P019,S04,3,4290.0,0.0,2704.0,12870.0,8112.0,4758.0
13014,2025-11-03,C0641,P005,S04,3,1081.4,0.15,1178.0,3244.2,3534.0,-289.8
5438,2025-11-03,C0278,P028,S03,1,360.0,0.0,222.0,360.0,222.0,138.0
7132,2025-11-03,C0357,P016,S03,3,1824.0,0.05,1436.0,5472.0,4308.0,1164.0
7133,2025-11-03,C0357,P002,S03,4,1080.0,0.0,689.0,4320.0,2756.0,1564.0
4947,2025-11-03,C0253,P004,S04,6,1230.0,0.0,773.0,7380.0,4638.0,2742.0
1606,2025-11-03,C0087,P030,S04,14,972.0,0.1,781.0,13608.0,10934.0,2674.0
4946,2025-11-03,C0253,P009,S04,9,663.71,0.15,723.0,5973.39,6507.0,-533.61
7819,2025-11-03,C0393,P007,S02,2,1420.0,0.0,850.0,2840.0,1700.0,1140.0
1605,2025-11-03,C0087,P005,S04,10,1017.79,0.2,1178.0,10177.9,11780.0,-1602.1
1930,2025-11-03,C0108,P030,S03,9,1080.0,0.0,781.0,9720.0,7029.0,2691.0
5708,2025-11-03,C0291,P037,S03,22,3879.0,0.1,3280.0,85338.0,72160.0,13178.0
4216,2025-11-03,C0218,P034,S04,3,840.0,0.0,540.0,2520.0,1620.0,900.0
5709,2025-11-03,C0291,P033,S03,11,7900.0,0.0,4926.0,86900.0,54186.0,32714.0
7817,2025-11-03,C0393,P025,S02,1,500.0,0.0,320.0,500.0,320.0,180.0
7818,2025-11-03,C0393,P008,S02,2,1050.0,0.0,682.0,2100.0,1364.0,736.0
9996,2025-11-04,C0499,P009,S04,7,585.63,0.25,723.0,4099.41,5061.0,-961.59
15167,2025-11-04,C0766,P007,S02,12,1420.0,0.0,850.0,17040.0,10200.0,6840.0
9995,2025-11-04,C0499,P002,S04,6,1080.0,0.0,689.0,6480.0,4134.0,2346.0
11648,2025-11-04,C0576,P035,S04,3,4950.0,0.0,3093.0,14850.0,9279.0,5571.0
5449,2025-11-04,C0279,P030,S03,3,972.0,0.1,781.0,2916.0,2343.0,573.0
5448,2025-11-04,C0279,P017,S03,2,1392.77,0.2,1612.0,2785.54,3224.0,-438.46
9755,2025-11-04,C0491,P004,S03,10,1168.5,0.05,773.0,11685.0,7730.0,3955.0
9993,2025-11-04,C0499,P034,S04,4,840.0,0.0,540.0,3360.0,2160.0,1200.0
9994,2025-11-04,C0499,P010,S04,6,1720.0,0.0,1269.0,10320.0,7614.0,2706.0
11146,2025-11-04,C0554,P012,S03,23,1490.0,0.0,920.0,34270.0,21160.0,13110.0
11234,2025-11-04,C0555,P022,S03,3,2060.0,0.0,1410.0,6180.0,4230.0,1950.0
9997,2025-11-04,C0499,P010,S04,3,1720.0,0.0,1269.0,5160.0,3807.0,1353.0
11650,2025-11-04,C0576,P014,S04,1,2490.0,0.0,1475.0,2490.0,1475.0,1015.0
11649,2025-11-04,C0576,P013,S04,4,2160.0,0.0,1355.0,8640.0,5420.0,3220.0
11651,2025-11-04,C0576,P024,S04,1,1450.0,0.0,987.0,1450.0,987.0,463.0
14091,2025-11-04,C0709,P033,S03,5,7505.0,0.05,4926.0,37525.0,24630.0,12895.0
14090,2025-11-04,C0709,P015,S03,4,1440.0,0.0,870.0,5760.0,3480.0,2280.0
3217,2025-11-04,C0170,P002,S05,4,1080.0,0.0,689.0,4320.0,2756.0,1564.0
12554,2025-11-04,C0628,P014,S03,8,2365.5,0.05,1475.0,18924.0,11800.0,7124.0
14092,2025-11-04,C0709,P025,S03,5,450.0,0.1,320.0,2250.0,1600.0,650.0
13812,2025-11-04,C0695,P004,S03,3,1230.0,0.0,773.0,3690.0,2319.0,1371.0
13814,2025-11-04,C0695,P005,S03,3,1145.02,0.1,1178.0,3435.06,3534.0,-98.94
1971,2025-11-04,C0108,P010,S03,16,1548.0,0.1,1269.0,24768.0,20304.0,4464.0
12579,2025-11-04,C0628,P005,S03,8,1081.4,0.15,1178.0,8651.2,9424.0,-772.8
12580,2025-11-04,C0628,P018,S03,6,1480.0,0.0,1121.0,8880.0,6726.0,2154.0
13813,2025-11-04,C0695,P010,S03,1,1720.0,0.0,1269.0,1720.0,1269.0,451.0
1972,2025-11-04,C0108,P008,S03,12,997.5,0.05,682.0,11970.0,8184.0,3786.0
12578,2025-11-04,C0628,P001,S03,3,1440.0,0.0,996.0,4320.0,2988.0,1332.0
11454,2025-11-05,C0567,P035,S03,7,4455.0,0.1,3093.0,31185.0,21651.0,9534.0
143,2025-11-05,C0012,P006,S05,5,1110.0,0.0,761.0,5550.0,3805.0,1745.0
142,2025-11-05,C0012,P010,S05,2,1720.0,0.0,1269.0,3440.0,2538.0,902.0
13594,2025-11-05,C0680,P001,S04,1,1440.0,0.0,996.0,1440.0,996.0,444.0
144,2025-11-05,C0012,P026,S05,5,1390.0,0.0,855.0,6950.0,4275.0,2675.0
106,2025-11-05,C0010,P013,S03,1,2052.0,0.05,1355.0,2052.0,1355.0,697.0
12260,2025-11-06,C0606,P008,S02,1,1050.0,0.0,682.0,1050.0,682.0,368.0
9425,2025-11-06,C0470,P006,S04,4,1110.0,0.0,761.0,4440.0,3044.0,1396.0
7792,2025-11-06,C0389,P020,S02,2,2446.52,0.1,2517.0,4893.04,5034.0,-140.96
7793,2025-11-06,C0389,P030,S02,2,1080.0,0.0,781.0,2160.0,1562.0,598.0
10180,2025-11-06,C0508,P016,S03,2,1728.0,0.1,1436.0,3456.0,2872.0,584.0
10181,2025-11-06,C0508,P032,S03,3,5700.0,0.0,4253.0,17100.0,12759.0,4341.0
9426,2025-11-06,C0470,P037,S04,3,4310.0,0.0,3280.0,12930.0,9840.0,3090.0
7790,2025-11-06,C0389,P001,S02,1,1440.0,0.0,996.0,1440.0,996.0,444.0
8563,2025-11-06,C0435,P033,S05,2,7900.0,0.0,4926.0,15800.0,9852.0,5948.0
8562,2025-11-06,C0435,P018,S05,1,1480.0,0.0,1121.0,1480.0,1121.0,359.0
7586,2025-11-06,C0379,P004,S02,23,1230.0,0.0,773.0,28290.0,17779.0,10511.0
7355,2025-11-06,C0367,P008,S05,8,997.5,0.05,682.0,7980.0,5456.0,2524.0
7354,2025-11-06,C0367,P030,S05,10,1080.0,0.0,781.0,10800.0,7810.0,2990.0
7875,2025-11-06,C0398,P035,S02,5,4702.5,0.05,3093.0,23512.5,15465.0,8047.5
7876,2025-11-06,C0398,P026,S02,8,1390.0,0.0,855.0,11120.0,6840.0,4280.0
7585,2025-11-06,C0379,P022,S02,5,2060.0,0.0,1410.0,10300.0,7050.0,3250.0
12259,2025-11-06,C0606,P016,S02,3,1920.0,0.0,1436.0,5760.0,4308.0,1452.0
8561,2025-11-06,C0435,P017,S05,3,1392.77,0.2,1612.0,4178.31,4836.0,-657.69
7791,2025-11-06,C0389,P034,S02,3,798.0,0.05,540.0,2394.0,1620.0,774.0
9019,2025-11-06,C0449,P030,S05,25,1080.0,0.0,781.0,27000.0,19525.0,7475.0
10179,2025-11-06,C0508,P004,S03,1,1230.0,0.0,773.0,1230.0,773.0,457.0
13019,2025-11-06,C0641,P018,S04,1,1480.0,0.0,1121.0,1480.0,1121.0,359.0
9102,2025-11-06,C0451,P032,S02,24,5700.0,0.0,4253.0,136800.0,102072.0,34728.0
14358,2025-11-06,C0726,P001,S03,2,1440.0,0.0,996.0,2880.0,1992.0,888.0
2561,2025-11-06,C0131,P034,S02,3,840.0,0.0,540.0,2520.0,1620.0,900.0
7910,2025-11-07,C0398,P019,S02,4,4290.0,0.0,2704.0,17160.0,10816.0,6344.0
9990,2025-11-07,C0499,P014,S04,5,2365.5,0.05,1475.0,11827.5,7375.0,4452.5
10503,2025-11-07,C0523,P031,S04,1,2390.0,0.0,1817.0,2390.0,1817.0,573.0
11336,2025-11-07,C0561,P008,S02,5,1050.0,0.0,682.0,5250.0,3410.0,1840.0
10504,2025-11-07,C0523,P025,S04,3,500.0,0.0,320.0,1500.0,960.0,540.0
10505,2025-11-07,C0523,P014,S04,4,2490.0,0.0,1475.0,9960.0,5900.0,4060.0
6900,2025-11-07,C0346,P004,S05,22,1168.5,0.05,773.0,25707.0,17006.0,8701.0
2119,2025-11-07,C0113,P019,S03,3,4290.0,0.0,2704.0,12870.0,8112.0,4758.0
7911,2025-11-07,C0398,P033,S02,2,7900.0,0.0,4926.0,15800.0,9852.0,5948.0
6901,2025-11-07,C0346,P001,S05,17,1440.0,0.0,996.0,24480.0,16932.0,7548.0
2120,2025-11-07,C0113,P037,S03,2,4310.0,0.0,3280.0,8620.0,6560.0,2060.0
2854,2025-11-07,C0151,P037,S04,1,4094.5,0.05,3280.0,4094.5,3280.0,814.5
10876,2025-11-07,C0542,P006,S05,14,1110.0,0.0,761.0,15540.0,10654.0,4886.0
10877,2025-11-07,C0542,P018,S05,17,1480.0,0.0,1121.0,25160.0,19057.0,6103.0
2853,2025-11-07,C0151,P022,S04,1,1854.0,0.1,1410.0,1854.0,1410.0,444.0
2121,2025-11-07,C0113,P032,S03,2,5415.0,0.05,4253.0,10830.0,8506.0,2324.0
2851,2025-11-07,C0151,P027,S04,1,750.0,0.0,477.0,750.0,477.0,273.0
7912,2025-11-07,C0398,P009,S02,8,624.67,0.2,723.0,4997.36,5784.0,-786.64
7913,2025-11-07,C0398,P005,S02,2,954.18,0.25,1178.0,1908.36,2356.0,-447.64
2850,2025-11-07,C0151,P002,S04,1,1080.0,0.0,689.0,1080.0,689.0,391.0
15148,2025-11-07,C0766,P014,S02,22,2241.0,0.1,1475.0,49302.0,32450.0,16852.0
9991,2025-11-07,C0499,P015,S04,5,1440.0,0.0,870.0,7200.0,4350.0,2850.0
15417,2025-11-07,C0787,P008,S04,1,997.5,0.05,682.0,997.5,682.0,315.5
2852,2025-11-07,C0151,P025,S04,1,500.0,0.0,320.0,500.0,320.0,180.0
10875,2025-11-07,C0542,P010,S05,13,1634.0,0.05,1269.0,21242.0,16497.0,4745.0
9992,2025-11-07,C0499,P001,S04,10,1440.0,0.0,996.0,14400.0,9960.0,4440.0
11151,2025-11-07,C0554,P015,S03,22,1368.0,0.05,870.0,30096.0,19140.0,10956.0
10502,2025-11-07,C0523,P010,S04,3,1720.0,0.0,1269.0,5160.0,3807.0,1353.0
12146,2025-11-07,C0601,P001,S03,3,1440.0,0.0,996.0,4320.0,2988.0,1332.0
15416,2025-11-07,C0787,P025,S04,1,500.0,0.0,320.0,500.0,320.0,180.0
12147,2025-11-07,C0601,P032,S03,1,5700.0,0.0,4253.0,5700.0,4253.0,1447.0
10874,2025-11-07,C0542,P002,S05,17,1080.0,0.0,689.0,18360.0,11713.0,6647.0
11152,2025-11-07,C0554,P033,S03,8,7900.0,0.0,4926.0,63200.0,39408.0,23792.0
839,2025-11-08,C0044,P022,S02,15,2060.0,0.0,1410.0,30900.0,21150.0,9750.0
840,2025-11-08,C0044,P033,S02,17,7900.0,0.0,4926.0,134300.0,83742.0,50558.0
146,2025-11-08,C0012,P018,S05,5,1406.0,0.05,1121.0,7030.0,5605.0,1425.0
145,2025-11-08,C0012,P031,S05,3,2270.5,0.05,1817.0,6811.5,5451.0,1360.5
11355,2025-11-08,C0561,P022,S02,3,1854.0,0.1,1410.0,5562.0,4230.0,1332.0
4301,2025-11-08,C0221,P009,S01,1,585.63,0.25,723.0,585.63,723.0,-137.37
5133,2025-11-08,C0260,P027,S03,8,750.0,0.0,477.0,6000.0,3816.0,2184.0
5134,2025-11-08,C0260,P006,S03,11,999.0,0.1,761.0,10989.0,8371.0,2618.0
813,2025-11-08,C0044,P017,S03,12,1305.72,0.25,1612.0,15668.64,19344.0,-3675.36
814,2025-11-08,C0044,P031,S03,21,2151.0,0.1,1817.0,45171.0,38157.0,7014.0
815,2025-11-08,C0044,P027,S03,18,750.0,0.0,477.0,13500.0,8586.0,4914.0
8558,2025-11-08,C0434,P019,S03,1,4290.0,0.0,2704.0,4290.0,2704.0,1586.0
8557,2025-11-08,C0434,P012,S03,1,1490.0,0.0,920.0,1490.0,920.0,570.0
8760,2025-11-08,C0442,P022,S05,21,2060.0,0.0,1410.0,43260.0,29610.0,13650.0
4300,2025-11-08,C0221,P020,S01,4,2310.61,0.15,2517.0,9242.44,10068.0,-825.56
8761,2025-11-08,C0442,P002,S05,14,1080.0,0.0,689.0,15120.0,9646.0,5474.0
4302,2025-11-08,C0221,P024,S01,3,1450.0,0.0,987.0,4350.0,2961.0,1389.0
932,2025-11-08,C0051,P018,S03,4,1480.0,0.0,1121.0,5920.0,4484.0,1436.0
4979,2025-11-08,C0253,P012,S04,9,1490.0,0.0,920.0,13410.0,8280.0,5130.0
6348,2025-11-08,C0321,P012,S03,4,1415.5,0.05,920.0,5662.0,3680.0,1982.0
8759,2025-11-08,C0442,P033,S05,7,7900.0,0.0,4926.0,55300.0,34482.0,20818.0
3145,2025-11-09,C0168,P032,S03,1,5700.0,0.0,4253.0,5700.0,4253.0,1447.0
10990,2025-11-09,C0548,P020,S05,1,2038.77,0.25,2517.0,2038.77,2517.0,-478.23
3146,2025-11-09,C0168,P020,S03,4,2038.77,0.25,2517.0,8155.08,10068.0,-1912.92
3147,2025-11-09,C0168,P022,S03,1,1957.0,0.05,1410.0,1957.0,1410.0,547.0
10989,2025-11-09,C0548,P014,S05,2,2365.5,0.05,1475.0,4731.0,2950.0,1781.0
3148,2025-11-09,C0168,P028,S03,1,324.0,0.1,222.0,324.0,222.0,102.0
15563,2025-11-09,C0795,P025,S02,3,500.0,0.0,320.0,1500.0,960.0,540.0
13685,2025-11-09,C0689,P022,S04,3,2060.0,0.0,1410.0,6180.0,4230.0,1950.0
2954,2025-11-09,C0157,P004,S05,2,1230.0,0.0,773.0,2460.0,1546.0,914.0
13686,2025-11-09,C0689,P028,S04,1,360.0,0.0,222.0,360.0,222.0,138.0
71,2025-11-09,C0006,P008,S05,3,997.5,0.05,682.0,2992.5,2046.0,946.5
6693,2025-11-09,C0338,P033,S04,1,7900.0,0.0,4926.0,7900.0,4926.0,2974.0
6692,2025-11-09,C0338,P017,S04,1,1566.86,0.1,1612.0,1566.86,1612.0,-45.14
6694,2025-11-09,C0338,P012,S04,1,1341.0,0.1,920.0,1341.0,920.0,421.0
6691,2025-11-09,C0338,P035,S04,1,4950.0,0.0,3093.0,4950.0,3093.0,1857.0
70,2025-11-09,C0006,P024,S05,3,1305.0,0.1,987.0,3915.0,2961.0,954.0
10991,2025-11-09,C0548,P025,S05,3,450.0,0.1,320.0,1350.0,960.0,390.0
2952,2025-11-09,C0157,P028,S05,3,324.0,0.1,222.0,972.0,666.0,306.0
7611,2025-11-09,C0379,P035,S02,8,4950.0,0.0,3093.0,39600.0,24744.0,14856.0
2953,2025-11-09,C0157,P015,S05,3,1440.0,0.0,870.0,4320.0,2610.0,1710.0
7612,2025-11-09,C0379,P025,S02,20,450.0,0.1,320.0,9000.0,6400.0,2600.0
12772,2025-11-09,C0634,P004,S04,3,1230.0,0.0,773.0,3690.0,2319.0,1371.0
7610,2025-11-09,C0379,P002,S02,17,1080.0,0.0,689.0,18360.0,11713.0,6647.0
14532,2025-11-10,C0736,P010,S04,10,1634.0,0.05,1269.0,16340.0,12690.0,3650.0
14531,2025-11-10,C0736,P028,S04,4,360.0,0.0,222.0,1440.0,888.0,552.0
14533,2025-11-10,C0736,P013,S04,3,2160.0,0.0,1355.0,6480.0,4065.0,2415.0
921,2025-11-10,C0051,P009,S03,8,624.67,0.2,723.0,4997.36,5784.0,-786.64
5886,2025-11-10,C0301,P009,S03,3,624.67,0.2,723.0,1874.01,2169.0,-294.99
259,2025-11-10,C0019,P016,S04,1,1920.0,0.0,1436.0,1920.0,1436.0,484.0
5884,2025-11-10,C0301,P022,S03,1,2060.0,0.0,1410.0,2060.0,1410.0,650.0
5885,2025-11-10,C0301,P033,S03,2,7900.0,0.0,4926.0,15800.0,9852.0,5948.0
1271,2025-11-10,C0071,P013,S02,7,1944.0,0.1,1355.0,13608.0,9485.0,4123.0
1270,2025-11-10,C0071,P011,S02,6,410.0,0.0,319.0,2460.0,1914.0,546.0
6079,2025-11-10,C0311,P034,S04,2,840.0,0.0,540.0,1680.0,1080.0,600.0
6078,2025-11-10,C0311,P005,S04,3,954.18,0.25,1178.0,2862.54,3534.0,-671.46
6077,2025-11-10,C0311,P025,S04,2,500.0,0.0,320.0,1000.0,640.0,360.0
8507,2025-11-10,C0426,P029,S02,2,620.0,0.0,384.0,1240.0,768.0,472.0
8506,2025-11-10,C0426,P009,S02,2,702.76,0.1,723.0,1405.52,1446.0,-40.48
920,2025-11-10,C0051,P013,S03,4,2052.0,0.05,1355.0,8208.0,5420.0,2788.0
14534,2025-11-10,C0736,P031,S04,10,2270.5,0.05,1817.0,22705.0,18170.0,4535.0
5410,2025-11-10,C0278,P011,S04,1,369.0,0.1,319.0,369.0,319.0,50.0
14529,2025-11-10,C0736,P027,S04,9,675.0,0.1,477.0,6075.0,4293.0,1782.0
12650,2025-11-10,C0630,P001,S05,5,1440.0,0.0,996.0,7200.0,4980.0,2220.0
4167,2025-11-10,C0216,P025,S05,23,500.0,0.0,320.0,11500.0,7360.0,4140.0
5413,2025-11-10,C0278,P027,S04,3,750.0,0.0,477.0,2250.0,1431.0,819.0
5412,2025-11-10,C0278,P016,S04,3,1920.0,0.0,1436.0,5760.0,4308.0,1452.0
2748,2025-11-10,C0143,P037,S03,3,4310.0,0.0,3280.0,12930.0,9840.0,3090.0
5411,2025-11-10,C0278,P001,S04,1,1440.0,0.0,996.0,1440.0,996.0,444.0
2747,2025-11-10,C0143,P011,S03,2,410.0,0.0,319.0,820.0,638.0,182.0
14530,2025-11-10,C0736,P005,S04,4,1145.02,0.1,1178.0,4580.08,4712.0,-131.92
2746,2025-11-10,C0143,P025,S03,4,500.0,0.0,320.0,2000.0,1280.0,720.0
2745,2025-11-10,C0143,P033,S03,5,7110.0,0.1,4926.0,35550.0,24630.0,10920.0
4169,2025-11-10,C0216,P032,S05,9,5700.0,0.0,4253.0,51300.0,38277.0,13023.0
4168,2025-11-10,C0216,P033,S05,5,7110.0,0.1,4926.0,35550.0,24630.0,10920.0
10281,2025-11-10,C0512,P014,S05,1,2365.5,0.05,1475.0,2365.5,1475.0,890.5
3059,2025-11-11,C0159,P018,S05,17,1480.0,0.0,1121.0,25160.0,19057.0,6103.0
12059,2025-11-11,C0599,P010,S05,2,1634.0,0.05,1269.0,3268.0,2538.0,730.0
11606,2025-11-11,C0574,P017,S03,3,1566.86,0.1,1612.0,4700.58,4836.0,-135.42
11605,2025-11-11,C0574,P031,S03,4,2151.0,0.1,1817.0,8604.0,7268.0,1336.0
4135,2025-11-11,C0215,P009,S02,4,585.63,0.25,723.0,2342.52,2892.0,-549.48
3058,2025-11-11,C0159,P031,S05,24,2390.0,0.0,1817.0,57360.0,43608.0,13752.0
4134,2025-11-11,C0215,P035,S02,5,4950.0,0.0,3093.0,24750.0,15465.0,9285.0
4133,2025-11-11,C0215,P010,S02,8,1720.0,0.0,1269.0,13760.0,10152.0,3608.0
11145,2025-11-11,C0554,P016,S03,10,1920.0,0.0,1436.0,19200.0,14360.0,4840.0
14288,2025-11-11,C0716,P024,S05,5,1450.0,0.0,987.0,7250.0,4935.0,2315.0
1920,2025-11-11,C0107,P012,S05,1,1490.0,0.0,920.0,1490.0,920.0,570.0
1919,2025-11-11,C0107,P010,S05,3,1720.0,0.0,1269.0,5160.0,3807.0,1353.0
15677,2025-11-11,C0800,P028,S02,5,360.0,0.0,222.0,1800.0,1110.0,690.0
15678,2025-11-11,C0800,P033,S02,5,7900.0,0.0,4926.0,39500.0,24630.0,14870.0
15679,2025-11-11,C0800,P018,S02,5,1480.0,0.0,1121.0,7400.0,5605.0,1795.0
15680,2025-11-11,C0800,P011,S02,4,410.0,0.0,319.0,1640.0,1276.0,364.0
12060,2025-11-11,C0599,P035,S05,4,4950.0,0.0,3093.0,19800.0,12372.0,7428.0
12061,2025-11-11,C0599,P017,S05,7,1305.72,0.25,1612.0,9140.04,11284.0,-2143.96
160,2025-11-12,C0013,P025,S05,3,500.0,0.0,320.0,1500.0,960.0,540.0
6319,2025-11-12,C0319,P022,S04,2,2060.0,0.0,1410.0,4120.0,2820.0,1300.0
6320,2025-11-12,C0319,P012,S04,3,1490.0,0.0,920.0,4470.0,2760.0,1710.0
159,2025-11-12,C0013,P028,S05,4,360.0,0.0,222.0,1440.0,888.0,552.0
14933,2025-11-12,C0756,P031,S05,2,2151.0,0.1,1817.0,4302.0,3634.0,668.0
3759,2025-11-12,C0192,P034,S04,8,756.0,0.1,540.0,6048.0,4320.0,1728.0
8047,2025-11-12,C0408,P007,S02,1,1349.0,0.05,850.0,1349.0,850.0,499.0
14935,2025-11-12,C0756,P016,S05,3,1920.0,0.0,1436.0,5760.0,4308.0,1452.0
161,2025-11-12,C0013,P027,S05,5,750.0,0.0,477.0,3750.0,2385.0,1365.0
6318,2025-11-12,C0319,P004,S04,1,1230.0,0.0,773.0,1230.0,773.0,457.0
162,2025-11-12,C0013,P008,S05,5,1050.0,0.0,682.0,5250.0,3410.0,1840.0
8207,2025-11-12,C0414,P018,S03,5,1406.0,0.05,1121.0,7030.0,5605.0,1425.0
14934,2025-11-12,C0756,P017,S05,3,1479.82,0.15,1612.0,4439.46,4836.0,-396.54
